Cat,Item Number,Description,Cost,Supplier,Barcode Number,List,Last Cost,Cost at 3/9/2026,In Stock
681,CM140WH,BULLET WH     3W 50W,13.0,"JESCO LIGHTING,INC.",,22.0,13.0,13.0,1.0
681,CM143ST,GIMBAL PLUS   3W 50W,18.0,"JESCO LIGHTING,INC.",,29.0,,,0.0
681,CM143WH,GIMBAL PLUS   3W 50W,18.0,"JESCO LIGHTING,INC.",,29.0,18.0,18.0,1.0
681,CM147BST,SATIN LOW V   3W 50W,21.25,"JESCO LIGHTING,INC.",,34.0,21.25,21.25,0.0
681,CM240ST,PLANO MR16 50W    3W,18.0,"JESCO LIGHTING,INC.",,29.0,18.0,18.0,4.0
681,CM330WH,FLEXIBLE GIMBAL P30  WH,12.0,"JESCO LIGHTING,INC.",,22.0,12.0,12.0,2.0
681,CM338WH,FLEXIBEL GIMBAL 3 wire PAR38 White,11.0,"JESCO LIGHTING,INC.",,22.0,11.0,11.0,4.0
681,CM420WH,DECO 20 DIE CAST 3W,8.5,"JESCO LIGHTING,INC.",,17.0,,,0.0
681,CM430WH,DECO 30 DIE CAST 3W,9.5,"JESCO LIGHTING,INC.",,17.0,,,0.0
681,CM740ST,DECO ROUND CYLINDER,12.0,"JESCO LIGHTING,INC.",,22.0,,,0.0
681,CM806BU,12V/50W LV 3W SATIN BLUE GLASS RING,18.0,"JESCO LIGHTING,INC.",,30.0,,,0.0
681,CM806GN,12V/50W LV 3W SATIN GREEN  GLASS RING,17.0,"JESCO LIGHTING,INC.",,29.000000000000004,,,0.0
681,CMAD1BL,FIXT ADAPTER  3W,2.5,"JESCO LIGHTING,INC.",,5.0,2.5,2.5,0.0
681,CMBX255WH,2 X 55W Flourscent Track Fixture,108.0,"JESCO LIGHTING,INC.",,168.0,,,0.0
681,CP-BK,Canopy Plate Black,0.8,W.A.C. LIGHTING CO.,,6.0,0.8,0.8,2.0
681,CP-WH,Canopy Plate White,3.0,W.A.C. LIGHTING CO.,,6.500000000000001,3.0,3.0,0.0
681,ETL149ST24,"50W LV TRACK FIXTURE W/24"" Extension  ST",32.0,DEEP ROOF LIGHTING,,50.0,,,0.0
681,FC-BL,Floating Canopy Connector 2 wire Black,3.0,DEEP ROOF LIGHTING,,6.0,3.0,3.0,0.0
681,FC-WH,Floating Canopy Connector 2 wire White,3.0,DEEP ROOF LIGHTING,,6.0,3.0,3.0,0.0
681,FG138,THE RENAISSANCE F/L,44.5,"JESCO LIGHTING,INC.",,78.0,,,0.0
681,FLX-BL,FLEX CONNECTOR    2W,6.0,DEEP ROOF LIGHTING,,10.0,6.0,6.0,0.0
681,FLX-WH,FLEX CONNECTOR    2W,6.0,DEEP ROOF LIGHTING,,9.0,6.0,6.0,0.0
681,G212-FR,FIXTURE GLASS,9.0,W.A.C. LIGHTING CO.,,13.5,,,0.0
681,G806F,LT1806 GLASS,5.0,"JESCO LIGHTING,INC.",,8.0,,,0.0
681,GN218-SC,"18"" Gooseneck Fixture Extender 3W",20.95,"JESCO LIGHTING,INC.",,31.5,0.0,0.0,0.0
681,GN224-SC,"24"" Gooseneck Fixture Extender 3W",21.95,"JESCO LIGHTING,INC.",,33.0,,,0.0
681,H-HOOK-BL,Suspension Hook Black 3 Wire,3.25,"JESCO LIGHTING,INC.",,5.0,3.25,3.25,0.0
681,H-HOOK-ST,Suspension Hook Steel 3 Wire,3.25,"JESCO LIGHTING,INC.",,5.0,,,0.0
681,H-HOOK-WH,Suspension Hook White 3 Wire,3.25,"JESCO LIGHTING,INC.",,5.0,3.25,3.25,0.0
681,H12-BK,"18"" 3 wire Track Head Extention Rod BK",8.0,"JESCO LIGHTING,INC.",,14.0,,,0.0
681,H12-WH,"12"" 3 wire Track Head Extention Rod WH",8.0,"JESCO LIGHTING,INC.",,14.0,,,0.0
681,H18-BL,"18"" 3 wire Track Head Extention Rod BK",8.0,"JESCO LIGHTING,INC.",,14.0,8.0,8.0,1.0
681,H18-WH,"18"" 3 wire Track Head Extention Rod WH",7.0,"JESCO LIGHTING,INC.",,14.0,7.0,7.0,4.0
681,H24-BL,"24"" 3 wire Track Head Extention Rod BL",14.5,W.A.C. LIGHTING CO.,,21.75,,,0.0
681,H24-WH,"24"" 3 wire Track Head Extention Rod WH",14.5,W.A.C. LIGHTING CO.,,21.75,,,0.0
681,H2HV303WT,Universal 3 wire Track Fixture White,10.5,"JESCO LIGHTING,INC.",,17.0,10.5,10.5,0.0
681,H2L611WH,9.6 Watts H1 3 wire Track Fixture White LED 30K 830 Lumens,47.0,"JESCO LIGHTING,INC.",,70.5,47.0,47.0,0.0
681,H36-BL,"36"" 3 wire Track Head Extention Rod BK",10.0,"JESCO LIGHTING,INC.",,17.5,10.0,10.0,2.0
681,H36-WH,"36"" 3 wire Track Head Extention Rod WH",10.0,"JESCO LIGHTING,INC.",,17.5,10.0,10.0,15.0
681,H48-BL,"48"" 3 wire Track Head Extention Rod BK",14.0,"JESCO LIGHTING,INC.",,23.0,14.0,14.0,14.0
681,H48-WH,"48"" 3 wire Track Head Extention Rod WH",14.0,"JESCO LIGHTING,INC.",,23.0,14.0,14.0,10.0
681,HBXLE-BK,Live End Connector w/Conduit Box 3 Wire 120v Type H Track Black,7.95,W.A.C. LIGHTING CO.,,13.5,4.0,4.0,0.0
681,HBXLE-ST,Live End Connector w/Conduit Box Steel,3.75,"JESCO LIGHTING,INC.",,14.0,3.75,3.75,6.0
681,HBXLE-WH,Live End Connector w/Conduit Box 3 Wire 120v Type H Track White,7.95,W.A.C. LIGHTING CO.,,13.5,7.95,7.95,27.0
681,HEC-BK,End Cap for 3 Wire Type H Track Black,1.0,"JESCO LIGHTING,INC.",,9.5,1.0,1.0,2.0
681,HEC-WH,End Cap for 3 Wire Type H Track White,2.0,"JESCO LIGHTING,INC.",,5.0,2.0,2.0,5.0
681,HFC-BK,Floating Canopy Connector 3 Wire 120v Type H Track Black,7.95,W.A.C. LIGHTING CO.,,14.0,7.95,7.95,9.0
681,HFC-ST,Floating Canopy Connector 3 wire Satin Chrome,7.95,"JESCO LIGHTING,INC.",,14.0,4.75,4.75,0.0
681,HFC-WH,Floating Canopy Connector 3 Wire 120v Type H Track White,5.0,W.A.C. LIGHTING CO.,,14.0,5.0,5.0,21.0
681,HFLX-BL,Flexible Power Line Joiner 3 Wire 120v Type H Track Black,6.550000000000001,W.A.C. LIGHTING CO.,,12.25,6.55,6.55,10.0
681,HFLX-ST,Flexible Power Line Joiner 3 wire Satin Chrome,6.8,"JESCO LIGHTING,INC.",,15.0,,,0.0
681,HFLX-WH,Flexible Power Line Joiner 3 Wire 120v Type H Track White,5.0,W.A.C. LIGHTING CO.,,12.25,5.0,5.0,3.0
681,HHLE-WH,LIGHTOLIER LIVE CONNECTOR    3W,6.05,LENDY ELECTRIC SUPPLY,,9.0,,,0.0
681,HHLWH,Lightolier L CONNECTOR 3W,8.9,LENDY ELECTRIC SUPPLY,,13.35,,,0.0
681,HHT1102WH,MINI SQUARE   3W 35W,16.0,W.A.C. LIGHTING CO.,,25.0,16.0,16.0,2.0
681,HHT180BL,Mini Gimble Black 3w 50w MR16 Track Head,14.95,"JESCO LIGHTING,INC.",,23.0,14.95,14.95,2.0
681,HHT180WH,Mini Gimble White 3w 50w MR16 Track Head,10.0,"JESCO LIGHTING,INC.",,23.0,10.0,10.0,4.0
681,HHT180WH18,"MINI GIMBLE WH 3W MR16 TRACK 18"" ROD",30.0,"JESCO LIGHTING,INC.",,45.0,25.0,25.0,0.0
681,HHT802BK12,"Square 50w 3 wire Track Fixture with 12"" Stem Black",18.5,"JESCO LIGHTING,INC.",,28.0,18.5,18.5,0.0
681,HHT802BL,Square 50w 3 wire Track Fixture Black,13.5,W.A.C. LIGHTING CO.,,20.0,13.5,13.5,1.0
681,HHT802ST,Square 50w 3 wire Track Fixture Steel,14.75,"JESCO LIGHTING,INC.",,25.0,14.75,14.75,0.0
681,HHT802WH,Square 50w 3 wire Track Fixture White,13.0,W.A.C. LIGHTING CO.,,20.0,11.0,11.0,0.0
681,HHT802WH24,"Square 50w 3 wire Track Fixture with 24"" Stem Black",19.0,"JESCO LIGHTING,INC.",,29.0,0.0,0.0,0.0
681,HHT809BL,Round 50w 3 wire Track Fixture Black,13.0,W.A.C. LIGHTING CO.,,20.0,10.5,10.5,0.0
681,HHT809BN/BK,ROUND         3W 50W,19.0,W.A.C. LIGHTING CO.,,25.0,19.0,19.0,13.0
681,HHT809ST,Round 50w 3 wire Track Fixture Satin Chrome,14.75,"JESCO LIGHTING,INC.",,25.0,14.75,14.75,0.0
681,HHT809WH,Round 50w 3 wire Track Fixture White,13.0,W.A.C. LIGHTING CO.,,20.0,13.0,13.0,0.0
681,HHT809WH12,"Round 50w 3 wire Track Fixture White with 12"" Rod Extrender",20.0,"JESCO LIGHTING,INC.",,40.0,,,0.0
681,HHT809WH18,"Round 50w 3 wire Track Fixture White with 18"" Rod Extrender",20.0,"JESCO LIGHTING,INC.",,40.0,,,0.0
681,HHT809WH24,"Round 50w 3 wire Track Fixture White with 24"" Rod Extrender",22.0,"JESCO LIGHTING,INC.",,45.0,,,0.0
681,HHT809WH36,"Round 50w 3 wire Track Fixture White with 36"" Rod Extrender",24.0,"JESCO LIGHTING,INC.",,48.0,,,0.0
681,HHT809WH48,"Round 50w 3 wire Track Fixture White with 48"" Rod Extrender",25.0,"JESCO LIGHTING,INC.",,50.0,,,0.0
681,HHT853BL,ROUND/FINS    3W 50W,17.0,W.A.C. LIGHTING CO.,,25.5,17.0,17.0,8.0
681,HHT853WH,ROUND/FINS    3W 50W,16.0,W.A.C. LIGHTING CO.,,25.5,16.0,16.0,6.0
681,HHT876CH/BK,DIECAST L/V  3W 50W TRACK HEAD,22.0,W.A.C. LIGHTING CO.,,32.0,22.0,22.0,12.0
681,HHT876CH/WT,DIECAST L/V  3W 50W TRACK HEAD,24.0,W.A.C. LIGHTING CO.,,34.0,24.0,24.0,22.0
681,HI-BK,I Mini Straight Joiner 3 Wire 120v Type H Track Black,2.25,W.A.C. LIGHTING CO.,,8.0,4.0,4.0,9.0
681,HI-CH,I Mini Straight Joiner 3 wire Chrome,2.75,"JESCO LIGHTING,INC.",,5.0,,,0.0
681,HI-DEC-BL,I Mini Straight Dead End Joiner 3 wire Black,2.5,W.A.C. LIGHTING CO.,,4.0,,,0.0
681,HI-DEC-WH,I Mini Straight Dead End Joiner 3 wire White,2.5,W.A.C. LIGHTING CO.,,4.0,,,0.0
681,HI-PWR-BL,I Straight Power Line Joiner 3 wire Black,4.5,W.A.C. LIGHTING CO.,,8.75,5.25,5.25,1.0
681,HI-PWR-WH,I Straight Power Line Joiner 3 wire White,3.25,W.A.C. LIGHTING CO.,,8.75,3.25,3.25,8.0
681,HI-ST,I Mini Straight Joiner 3 wire Satin Chrome,2.75,"JESCO LIGHTING,INC.",,5.0,2.75,2.75,0.0
681,HI-WH,I Mini Straight Joiner 3 Wire 120v Type H Track White,3.5333,W.A.C. LIGHTING CO.,,8.0,4.0,4.0,27.0
681,HL-BL,L/I Power Line Joiner 3 Wire 120v Type H Track Black,6.2,W.A.C. LIGHTING CO.,,15.0,6.2,6.2,11.0
681,HL-WH,L/I Power Line Joiner 3 Wire 120v Type H Track White,8.950000000000001,W.A.C. LIGHTING CO.,,15.0,8.95,8.95,43.0
681,HLE-BK,Live End Connector 3 Wire 120v Type H Track Black,4.7083,W.A.C. LIGHTING CO.,,8.0,4.5,4.5,24.0
681,HLECH,LIVE CONNECTOR    3W,3.0,"JESCO LIGHTING,INC.",,5.0,0.0,0.0,0.0
681,HLEST,Live End Connector 3w Satin Chrome,3.0,"JESCO LIGHTING,INC.",,6.0,3.0,3.0,1.0
681,HLEWH,Live End Connector 3 Wire 120v Type H Track White,2.75,W.A.C. LIGHTING CO.,,8.0,2.75,2.75,18.0
681,HLLEFTWT,L    CONNECTOR    3W,5.25,W.A.C. LIGHTING CO.,,9.0,,,0.0
681,HLST,L Power Line Joiner 3 wire Satin Chrome,5.0,"JESCO LIGHTING,INC.",,8.75,5.0,5.0,5.0
681,HLV-0843-BK,Open Flap Track Fiture 12v Black MR16,15.0,SIGMA UNIVERSAL CORP.,,25.0,15.0,15.0,0.0
681,HLV-106-SC,Clear Acrylic Disk 50w 3 wire Track Fixture Satin Chrome,18.0,"JESCO LIGHTING,INC.",,27.0,18.0,18.0,0.0
681,HMP-BL,MONOPOINT         3W,3.5,W.A.C. LIGHTING CO.,,8.75,3.5,3.5,10.0
681,HMP-WH,MONOPOINT         3W,5.5,W.A.C. LIGHTING CO.,,8.75,5.5,5.5,2.0
681,HOOK-BL,SUSPENSION HOOK   2W,1.8,W.A.C. LIGHTING CO.,,2.7,1.8,1.8,0.0
681,HOOK-WH,SUSPENSION HOOK   2W,1.8,W.A.C. LIGHTING CO.,,3.5,1.8,1.8,0.0
681,HREC-BL,RECEPTACLE        3W,5.0,W.A.C. LIGHTING CO.,,7.5,2.5,2.5,0.0
681,HREC-WH,RECEPTACLE        3W,5.0,W.A.C. LIGHTING CO.,,7.5,2.5,2.5,0.0
681,HT-BK,T Power Feed Connector 3 Wire 120v Type H Track Black,6.0,W.A.C. LIGHTING CO.,,17.0,6.25,6.25,16.0
681,HT-WH,T Power Feed Connector 3 Wire 120v Type H Track White,6.3125,W.A.C. LIGHTING CO.,,17.0,6.5,6.5,8.0
681,HT2-BK,2' 3 Wire 120v Type H Track Black,9.95,W.A.C. LIGHTING CO.,,16.000000000000004,0.0,0.0,0.0
681,HT2-WH,2' 3 Wire 120v Type H Track White,5.7,W.A.C. LIGHTING CO.,,16.000000000000004,5.7,5.7,6.0
681,HT4-BK,4' 3 Wire 120v Type H Track Black,9.7,W.A.C. LIGHTING CO.,,24.0,9.7,9.7,11.0
681,HT4-PB,4' 3w Track Polish Brass,16.0,SIGMA UNIVERSAL CORP.,,24.0,16.0,16.0,4.0
681,HT4-WH,4' 3 Wire 120v Type H Track White,9.7,W.A.C. LIGHTING CO.,,24.0,9.7,9.7,41.0
681,HT4CH,4' 3w Track Chrome,11.0,"JESCO LIGHTING,INC.",,16.5,0.0,0.0,0.0
681,HT4ST,4' 3w Track Satin Chrome,12.0,"JESCO LIGHTING,INC.",,26.0,12.0,12.0,2.0
681,HT6-BK,6' 3 Wire 120v Type H Track Black,22.95,W.A.C. LIGHTING CO.,,37.0,0.0,0.0,0.0
681,HT6-PB,6' 3w Track Polish Brass,20.0,SIGMA UNIVERSAL CORP.,,37.0,20.0,20.0,3.0
681,HT6-WH,6' 3 Wire 120v Type H Track White,13.0,W.A.C. LIGHTING CO.,,37.0,13.0,13.0,4.0
681,HT6ST,6' 3w Track Satin Chrome,22.95,"JESCO LIGHTING,INC.",,38.0,16.0,16.0,0.0
681,HT8-BK,8' 3 Wire 120v Type H Track Black,18.4,W.A.C. LIGHTING CO.,,45.00000000000001,23.0,23.0,12.0
681,HT8-PB,8' 3w Track Polish Brass,26.0,SIGMA UNIVERSAL CORP.,,50.00000000000001,26.0,26.0,2.0
681,HT8-WH,8' 3 Wire 120v Type H Track White,18.4,W.A.C. LIGHTING CO.,,45.00000000000001,18.4,18.4,30.0
681,HT8CH,8' 3w Track Chrome,28.95,"JESCO LIGHTING,INC.",,50.00000000000001,,,0.0
681,HT8ST,8' 3w Track Satin Chrome,28.95,"JESCO LIGHTING,INC.",,50.00000000000001,19.0,19.0,0.0
681,HTK188BL,Universal 3 wire Track Fixture Black,7.0,W.A.C. LIGHTING CO.,,12.0,7.0,7.0,16.0
681,HTK188PB,Universal 3 wire Track Fixture Polish Brass,9.0,SIGMA UNIVERSAL CORP.,,16.0,9.0,9.0,8.0
681,HTK188WH,Universal 3 wire Track Fixture White,7.0,W.A.C. LIGHTING CO.,,12.0,7.0,7.0,15.0
681,HTK3005PB,BULLET        R30 3W,9.0,SIGMA UNIVERSAL CORP.,,15.0,9.0,9.0,16.0
681,HTK3011CH,STEP SATIN CH R20 3W,11.0,SIGMA UNIVERSAL CORP.,,18.15,11.0,11.0,0.0
681,HTK3011WH,STEP          R20 3W,5.75,SIGMA UNIVERSAL CORP.,,10.000000000000002,5.75,5.75,3.0
681,HTK3012PB,STEP  PAR30.  R30 3W PB,9.0,SIGMA UNIVERSAL CORP.,,16.0,9.0,9.0,13.0
681,HTK3012ST,STEP  PAR30. R30 3W ST,11.0,SIGMA UNIVERSAL CORP.,,18.0,11.0,11.0,6.0
681,HTK3012WH,STEP   R30. PAR30 3W WH,7.0,"JESCO LIGHTING,INC.",,14.0,7.0,7.0,0.0
681,HTK3091PB,DECO ROUND CYLINDER,11.0,SIGMA UNIVERSAL CORP.,,20.0,11.0,11.0,0.0
681,HTK3093BL,DECO ROUND CYLINDER,15.0,SIGMA UNIVERSAL CORP.,,26.0,15.0,15.0,5.0
681,HTK3093PB,DECO ROUND CYLINDER,16.0,SIGMA UNIVERSAL CORP.,,27.0,16.0,16.0,12.0
681,HTK702WH,SQUARE            3W,8.950000000000001,W.A.C. LIGHTING CO.,,13.5,8.95,8.95,7.0
681,HTK704WH,STEP   PAR40/R40 3W,7.0,W.A.C. LIGHTING CO.,,14.0,7.0,7.0,2.0
681,HTK718WH,BULLET PAR30 R30  3W,6.25,W.A.C. LIGHTING CO.,,11.0,6.25,6.25,1.0
681,HTK725BL,TORCH PAR20 R20   3W,6.5,W.A.C. LIGHTING CO.,,11.0,6.5,6.5,8.0
681,HTK743BL,Small Gimble Ring Track Head 3 wire PAR20 Black,6.0,W.A.C. LIGHTING CO.,,14.75,6.0,6.0,6.0
681,HTK743ST,Small Gimble Ring Track Head 3 wire PAR20,7.5,"JESCO LIGHTING,INC.",,14.75,7.5,7.5,3.0
681,HTK743WH,Small Gimble Ring Track Head 3 wire PAR20 White,6.0,W.A.C. LIGHTING CO.,,14.750000000000002,6.0,6.0,23.0
681,HTK744BL,Medium Gimble Ring Track Head 3 wire PAR30 Black,8.5,W.A.C. LIGHTING CO.,,15.0,8.5,8.5,24.0
681,HTK744BN,Medium Gimble Ring Track Head 3 wire PAR30,8.5,W.A.C. LIGHTING CO.,,15.0,8.5,8.5,4.0
681,HTK744WH,Medium Gimble Ring Track Head 3 wire PAR30 White,7.9,W.A.C. LIGHTING CO.,,15.0,8.5,8.5,25.0
681,HTK745BL,Large Gimble Ring Track Head 3 wire PAR38 Black,7.0,W.A.C. LIGHTING CO.,,16.0,7.0,7.0,5.0
681,HTK745WH,Large Gimble Ring Track Head 3 wire PAR38 White,11.671,W.A.C. LIGHTING CO.,,16.0,11.86,11.86,31.0
681,HV303CWT,Cone for Universal 3 wire Track Fixture White,3.95,"JESCO LIGHTING,INC.",,6.0,2.5,2.5,0.0
681,HWWC-BL,WIRE WAY COVER FOR PENDENT ASSEMBLY KIT,2.0,SIGMA UNIVERSAL CORP.,,4.0,,,0.0
681,HWWC-WH,WIRE WAY COVER FOR PENDENT ASSEMBLY KIT,1.0,DEEP ROOF LIGHTING,,4.0,1.0,1.0,8.0
681,HX-BL,X Power Feed Connector 3 Wire 120v Type H Track Black,4.9857000000000005,W.A.C. LIGHTING CO.,,12.75,6.3,6.3,7.0
681,HX-WH,X Power Feed Connector 3 Wire 120v Type H Track White,7.25,W.A.C. LIGHTING CO.,,12.5,7.25,7.25,3.0
681,I-BL,I CONNECTOR       2W,1.6,DEEP ROOF LIGHTING,,3.0,1.6,1.6,0.0
681,I-WH,I CONNECTOR       2W,1.6,DEEP ROOF LIGHTING,,3.25,1.6,1.6,0.0
681,L-BL,L CONNECTOR       2W,2.95,W.A.C. LIGHTING CO.,,5.0,2.95,2.95,0.0
681,L-WH,L CONNECTOR       2W,3.0,W.A.C. LIGHTING CO.,,6.0,3.0,3.0,0.0
681,L703PX,Universal 3 wire Stubby Track Fixture White,6.25,International Electric,,10.0,6.25,6.25,1.0
681,LE-BL,LIVE END CONNECTOR 2,2.2,W.A.C. LIGHTING CO.,,4.0,2.2,2.2,18.0
681,LE-CONN,LED DC Connector to LED 2 Wire,1.0,A & T LIGHTING NY CORP.,,3.0,1.0,1.0,5.0
681,LE-WH,LIVE END CONNECTOR 2,2.2,W.A.C. LIGHTING CO.,,4.0,0.0,0.0,0.0
681,LM-I-PT,I CONNECTOR,7.0,W.A.C. LIGHTING CO.,,12.25,,,0.0
681,LM-RI-PT,COUPLER FOR STANDOFF EXTENDER,3.0,W.A.C. LIGHTING CO.,,5.25,,,0.0
681,LTK2001ST,CYLINDER BK/ST 20 2W,12.0,SIGMA UNIVERSAL CORP.,,18.0,12.0,12.0,0.0
681,LV143ST,GIMBAL PLUS   2W 50W,18.0,"JESCO LIGHTING,INC.",,31.5,18.0,18.0,0.0
681,MP-WH,MONOPOINT         2W,4.5,W.A.C. LIGHTING CO.,,6.75,4.5,4.5,0.0
681,QAP125-BR/SN,Collin European Cone Brown Glass with Satin Nickel Socket  LV 50w 3 wire Track Pendant Type,63.0,"JESCO LIGHTING,INC.",,95.0,45.0,45.0,0.0
681,QAP125-GY/SN,Collin European Cone Gray Glass with Satin Nickel Socket  LV 50w 3 wire Track Pendant Type,63.0,"JESCO LIGHTING,INC.",,95.0,45.0,45.0,0.0
681,QAP125-WH/SN,Collin European Cone White Glass with Satin Nickel Socket  LV 50w 3 wire Track Pendant Type,63.0,"JESCO LIGHTING,INC.",,95.0,45.0,45.0,0.0
681,QP501-CH,8FT STEM,16.5,W.A.C. LIGHTING CO.,,29.0,,,0.0
681,RI-BK,Suspension Stem Coupling Black,2.5,W.A.C. LIGHTING CO.,,5.0,,,0.0
681,RI-WH,Suspension Stem Coupling White,2.5,W.A.C. LIGHTING CO.,,5.0,,,0.0
681,SK1-06-BK,"6"" Suspension Stem for Track Black",4.75,"JESCO LIGHTING,INC.",,9.5,8.25,8.25,0.0
681,SK1-06-WH,"6"" Suspension Stem for Track White",4.75,"JESCO LIGHTING,INC.",,9.5,7.0,7.0,0.0
681,SK1-12-BK,"12"" Suspension Stem for Track Black",5.25,"JESCO LIGHTING,INC.",,18.0,4.75,4.75,0.0
681,SK1-12-SC,"12"" Suspension Stem for Track Satin Chrome",11.75,"JESCO LIGHTING,INC.",,22.0,11.75,11.75,4.0
681,SK1-12-WH,"12"" Suspension Stem for Track White",5.25,"JESCO LIGHTING,INC.",,18.0,0.0,0.0,0.0
681,SK1-18-BK,"18"" Suspension Stem for Track Black",7.95,W.A.C. LIGHTING CO.,,22.0,7.95,7.95,18.0
681,SK1-18-WH,"18"" Suspension Stem for Track White",7.95,W.A.C. LIGHTING CO.,,22.0,7.95,7.95,24.0
681,SK1-24-BK,"24"" Suspension Stem for Track Black",10.95,W.A.C. LIGHTING CO.,,26.0,10.95,10.95,5.0
681,SK1-24-SC,"24"" Suspension Stem for Track Satin Chrome",10.0,"JESCO LIGHTING,INC.",,30.0,,,0.0
681,SK1-24-WH,"24"" Suspension Stem for Track White",7.25,W.A.C. LIGHTING CO.,,26.0,7.25,7.25,10.0
681,SK1-36-BK,"36"" Suspension Stem for Track Black",8.75,W.A.C. LIGHTING CO.,,28.0,8.75,8.75,19.0
681,SK1-36-SC,"36"" Suspension Stem for Track Satin Chrome",12.0,"JESCO LIGHTING,INC.",,28.0,,,0.0
681,SK1-36-WH,"36"" Suspension Stem for Track White",8.0,W.A.C. LIGHTING CO.,,32.0,8.0,8.0,6.0
681,SK1-48-BK,"48"" Suspension Stem for Track Black",8.75,W.A.C. LIGHTING CO.,,30.0,0.0,0.0,2.0
681,SK1-48-SC,"48"" Suspension Stem for Track Satin Chrome",14.0,"JESCO LIGHTING,INC.",,34.0,,,0.0
681,SK1-48-WH,"48"" Suspension Stem for Track White",12.5,W.A.C. LIGHTING CO.,,30.0,12.5,12.5,22.0
681,SK14-BK,Sloped Ceiling Adaptor Black,2.25,W.A.C. LIGHTING CO.,,20.0,2.25,2.25,20.0
681,SK14-WH,Sloped Ceiling Adaptor White,2.25,W.A.C. LIGHTING CO.,,20.0,2.25,2.25,20.0
681,SK1BL,Track Suspension Canopy Kit Black,1.88,"JESCO LIGHTING,INC.",,10.0,1.88,1.88,17.0
681,SK1SC,Track Suspension Canopy Kit Satin,7.0,"JESCO LIGHTING,INC.",,14.0,7.0,7.0,18.0
681,SK1WH,Track Suspension Canopy Kit White,5.0,"JESCO LIGHTING,INC.",,10.0,5.0,5.0,13.0
681,SLE-WT,LIVE END CONN. WHITE,1.75,W.A.C. LIGHTING CO.,,3.25,,,0.0
681,ST4WH,4FT TRACK WHITE,6.95,W.A.C. LIGHTING CO.,,13.0,,,0.0
681,T-BL,T CONNECTOR       2W,3.15,W.A.C. LIGHTING CO.,,5.5,3.15,3.15,0.0
681,T-WH,T CONNECTOR       2W,3.15,W.A.C. LIGHTING CO.,,5.5,3.15,3.15,0.0
681,T2-BL,2FT 2W TRACK,3.0,DEEP ROOF LIGHTING,,5.25,3.0,3.0,0.0
681,T4-BL,4FT 2W TRACK,6.0,DEEP ROOF LIGHTING,,10.5,6.0,6.0,0.0
681,T6-BL,6FT 2W TRACK,8.5,DEEP ROOF LIGHTING,,15.0,8.5,8.5,0.0
681,T6-WH,6FT 2W TRACK,8.5,DEEP ROOF LIGHTING,,15.0,8.5,8.5,0.0
681,TH200,Straight Cylinder Track Head R20 White,10.95,"SATCO PRODUCTS, INC.",,19.0,10.95,10.95,3.0
681,TH312,SQ 50w 3 wire Track Fixture White GU10 110V,10.5,"SATCO PRODUCTS, INC.",,17.0,10.5,10.5,34.0
681,TH313,SQ 50w 3 wire Track Fixture Black GU10 110V,10.2692,"SATCO PRODUCTS, INC.",,17.0,10.5,10.5,26.0
681,TH701,10 Watt LED White Cylinder Track Head 36 Deg 5CCT,24.950000000000003,"SATCO PRODUCTS, INC.",,46.0,24.95,24.95,24.0
681,TH711,20 Watt LED White Cylinder Track Head 36 Deg 5CCT,51.0,"SATCO PRODUCTS, INC.",,86.0,,,0.0
681,TK-743-BL,SM GIMBLE RING    2W,6.6,W.A.C. LIGHTING CO.,,12.0,6.6,6.6,0.0
681,TK-743-WH,SM GIMBLE RING    2W,6.6,W.A.C. LIGHTING CO.,,12.0,6.6,6.6,0.0
681,TL149/3BK,ACRY RING/PK  3W 50W,13.0,DEEP ROOF LIGHTING,,22.75,13.0,13.0,12.0
681,TL149/3WH,ACRY RING/BL  3W 50W,13.0,DEEP ROOF LIGHTING,,22.75,13.0,13.0,4.0
681,TP144,I Mini Straight Joiner 3 Wire 120v Type H Track White,2.49,"SATCO PRODUCTS, INC.",,4.25,2.49,2.49,0.0
681,TP146,L Power Line Joiner 3 Wire 120v Track White,3.95,"SATCO PRODUCTS, INC.",,6.5,3.95,3.95,0.0
681,TP152,Live End Connector 3 Wire 120v Type H Track White,3.95,"SATCO PRODUCTS, INC.",,6.5,3.95,3.95,0.0
681,TR120,4' 3 Wire 120v Type H Track White,9.95,"SATCO PRODUCTS, INC.",,16.000000000000004,9.95,9.95,0.0
681,TR122,8' 3 Wire 120v Type H Track White,17.95,"SATCO PRODUCTS, INC.",,29.0,16.95,16.95,0.0
681,TR124,6' 3 Wire 120v Type H Track White,14.95,"SATCO PRODUCTS, INC.",,24.0,14.25,14.25,0.0
681,X-BL,X CONNECTOR       2W,4.0,W.A.C. LIGHTING CO.,,7.0,4.0,4.0,0.0
681,X-WH,X CONNECTOR       2W,4.275,W.A.C. LIGHTING CO.,,7.499999999999998,4.275,4.275,0.0
681,X18-BK,"18"" EXT FOR LP FIX",6.1,W.A.C. LIGHTING CO.,,11.999999999999998,6.1,6.1,3.0
681,X18-WT,"18"" EXT FOR LP FIX",6.7,W.A.C. LIGHTING CO.,,12.0,6.7,6.7,12.0
681,X24-BK,"24"" EXT FOR LP FIX",8.955,W.A.C. LIGHTING CO.,,16.0,,,0.0
681,X24-WT,"24"" EXT FOR LP FIX",8.955,W.A.C. LIGHTING CO.,,16.0,,,0.0
